s0,s1,s2,s3,s4,s5,s6,s7,s8,action,reward,ns0,ns1,ns2,ns3,ns4,ns5,ns6,ns7,ns8,done,ret
0.7662,0.6744,0.6,0.6,0.1356,0.8,1.0625,0.0763,0.0798,0,0.0039,0.7662,0.6744,0.6,0.6,0.1186,0.8,1.2143,0.0763,0.2915,False,0.6843
0.2549,0.4865,0.3,0.95,3.6923,1.0,0.1458,0.6538,0.0382,1,-1.1059,0.0,0.4865,0.3,0.95,1.0,1.0,0.1458,1.0,-0.0442,True,-1.1059
0.92,0.619,0.85,0.65,0.1159,1.5,1.4375,0.0797,1.0,0,0.552,0.92,0.619,0.85,0.65,0.0,1.5,1.0,0.0797,1.0,True,0.552
0.5926,0.3636,0.7,0.45,0.625,1.5,0.525,0.1406,0.7672,0,0.0222,0.5741,0.3636,0.7,0.45,0.4839,1.5,0.7,0.1452,1.0,False,-0.0224
0.2157,0.1923,0.45,0.95,4.0,1.6,0.1364,0.8636,0.0,2,0.2,0.2157,0.1923,0.45,0.95,4.0,1.6,0.1364,0.8636,-0.0176,True,0.2
0.6615,0.5,0.75,0.5,0.2093,0.6667,1.3889,0.0814,0.5492,0,0.7054,0.6154,0.5,0.75,0.5,0.0,0.6667,1.0,0.0875,1.0,True,0.7054
0.931,0.5556,0.75,0.75,0.537,1.5,0.2931,0.0648,0.0,0,-0.0103,0.6379,0.5556,0.75,0.75,0.3784,1.5,0.6071,0.0946,0.343,False,0.4287
0.5147,0.6061,0.55,0.95,1.0286,1.1,0.1389,0.2714,0.0731,1,0.0471,0.5,0.6061,0.55,0.95,1.0588,1.1,0.1389,0.2794,0.2036,False,0.0199
0.0893,0.0256,0.4,0.95,10.4,1.25,0.1154,1.5,0.0326,2,0.2,0.0893,0.0256,0.4,0.95,10.4,1.25,0.1154,1.5,0.0783,True,0.2
0.4419,0.3333,0.65,0.45,0.4737,0.6667,1.5,0.2368,-0.0044,0,0.0279,0.4419,0.3333,0.65,0.45,0.2632,0.6667,2.7,0.2368,0.2949,False,-0.0251
0.9245,0.359,0.6,0.6,0.2449,1.125,0.875,0.1122,0.215,0,0.0453,0.9245,0.359,0.6,0.6,0.0816,1.125,2.625,0.1122,0.7592,False,0.098
0.377,0.8421,0.45,0.95,2.5217,1.3,0.1034,0.3696,0.0,1,0.0033,0.2623,0.8421,0.45,0.95,3.625,1.3,0.1034,0.5312,-0.0107,False,-1.0215
0.55,0.2759,0.4,0.95,0.6061,1.3333,0.25,0.2576,0.0,1,0.035,0.4833,0.2759,0.4,0.95,0.6897,1.3333,0.25,0.2931,0.1783,False,-0.0551
0.3077,0.5455,0.55,0.8,2.75,1.0,0.1091,0.475,0.0084,1,-0.0477,0.0462,0.5455,0.55,0.8,18.3333,1.0,0.1091,3.1667,-0.0616,False,-0.0477
0.55,0.5556,0.65,0.75,0.5455,3.0,0.875,0.2045,0.0,0,0.045,0.55,0.5556,0.65,0.75,0.2727,3.0,1.75,0.2045,0.4207,False,-0.9406
0.6866,0.4783,0.65,0.5,0.3478,1.5,0.8438,0.1413,0.1739,0,0.0224,0.6866,0.4783,0.65,0.5,0.2391,1.5,1.2273,0.1413,0.5618,False,0.5612
0.0185,0.0,0.4,0.95,51.0,1.2,0.098,8.5,0.0,2,-1.0222,0.0,0.0,0.4,0.95,1.0,1.2,0.098,1.0,-0.0357,True,-1.0222
0.3,0.9583,0.55,0.95,3.0,1.3333,0.2222,0.9444,0.0,1,-1.19,0.0,0.9583,0.55,0.95,1.0,1.3333,0.2222,1.0,-0.0373,True,-1.19
0.6863,0.8085,0.8,0.6,0.5429,1.0,0.5,0.1857,0.1211,0,0.0294,0.6863,0.8085,0.8,0.6,0.4,1.0,0.6786,0.1857,0.3967,False,0.551
0.75,0.6154,0.65,0.55,0.7333,0.7778,0.4318,0.15,0.7159,0,0.2625,0.75,0.6154,0.65,0.55,0.2333,0.7778,1.3571,0.15,1.0,False,0.7166
0.0667,0.1429,0.3,0.9,19.5,1.75,0.1282,5.75,0.0,2,-1.06,0.0,0.1429,0.3,0.9,1.0,1.75,0.1282,1.0,-0.0267,True,-1.06
0.7534,0.2727,0.7,0.65,0.1455,1.2222,1.4375,0.0818,0.3158,0,-0.0288,0.6301,0.2727,0.7,0.65,0.1304,1.2222,1.9167,0.0978,0.6187,False,-0.0288
0.2333,1.0,0.55,0.95,3.1429,1.1,0.2727,1.2143,0.0,1,-1.07,0.0,1.0,0.55,0.95,1.0,1.1,0.2727,1.0,0.0083,True,-1.07
0.2742,0.6216,0.35,0.8,1.1176,1.0,0.2632,0.5588,0.0,1,0.0274,0.2742,0.6216,0.35,0.8,1.1176,1.0,0.2632,0.5588,0.1333,False,0.1926
0.7231,0.0,0.7,0.65,0.0213,1.4,9.5,0.0957,1.0,0,0.5046,0.7231,0.0,0.7,0.65,0.0,1.4,1.0,0.0957,1.0,True,0.5046
0.5098,0.7714,0.4,0.95,0.6923,1.4286,0.3889,0.2885,0.1112,1,0.0216,0.4118,0.7714,0.4,0.95,0.8571,1.4286,0.3889,0.3571,0.2783,False,0.0216
0.6458,0.4091,0.55,0.7,0.129,0.6,2.875,0.2097,0.9728,0,0.0,0.625,0.4091,0.55,0.7,0.1,0.6,3.8333,0.2167,1.0,False,0.5046
0.1935,0.0,0.35,0.95,5.8333,1.3333,0.1429,1.75,0.0,2,0.2,0.1935,0.0,0.35,0.95,5.8333,1.3333,0.1429,1.75,0.0935,True,0.2
0.4884,0.7292,0.6,0.7,0.7619,1.0,0.7188,0.2143,0.0,0,0.0,0.4884,0.7292,0.6,0.7,0.7619,1.0,0.7188,0.2143,-0.004,False,0.4692
0.5224,0.7073,0.6,0.55,0.4571,0.7778,0.6562,0.0714,0.2047,0,0.0,0.5224,0.7073,0.6,0.55,0.4571,0.7778,0.6562,0.0714,0.4859,False,0.0
0.5246,0.2857,0.35,0.85,1.125,1.3,0.1667,0.2031,0.0,1,0.0525,0.5246,0.2857,0.35,0.85,1.125,1.3,0.1667,0.2031,0.0381,False,0.111
0.3514,1.0,0.4,0.95,2.7692,1.1,0.1389,0.5,0.0,1,0.0027,0.2432,1.0,0.4,0.95,4.0,1.1,0.1389,0.7222,0.013,False,0.0027
0.6,0.85,0.75,0.65,0.1667,1.0,1.1875,0.1146,0.053,0,0.0187,0.6,0.85,0.75,0.65,0.0625,1.0,3.1667,0.1146,0.4376,False,0.0187
0.2642,0.5,0.55,0.95,2.5714,1.0,0.1944,0.6071,0.0652,1,-0.0302,0.0755,0.5,0.55,0.95,9.0,1.0,0.1944,2.125,0.1191,False,-1.0609
0.1569,0.7742,0.5,0.95,7.5,1.2857,0.1,1.3125,-0.0201,2,0.2,0.1569,0.7742,0.5,0.95,7.5,1.2857,0.1,1.3125,-0.0196,True,0.2
0.0571,0.6667,0.25,0.95,17.5,1.1667,0.1714,4.25,0.0046,2,-1.0686,0.0,0.6667,0.25,0.95,1.0,1.1667,0.1714,1.0,0.0435,True,-1.0686
0.2319,0.2353,0.45,0.8,2.625,1.0,0.1667,0.5312,0.0327,1,0.0232,0.2319,0.2353,0.45,0.8,2.625,1.0,0.1667,0.5312,0.1002,False,-0.9681
1.0,0.88,0.75,0.6,0.2373,1.0,0.8214,0.0763,0.4288,0,0.0254,0.9492,0.88,0.75,0.6,0.1071,1.0,1.9167,0.0804,0.9594,False,0.0109
0.2286,0.2941,0.4,0.75,2.625,1.125,0.2857,0.9375,0.1672,1,0.0057,0.1714,0.2941,0.4,0.75,3.5,1.125,0.2857,1.25,0.2743,False,0.0057
0.8261,0.8929,0.7,0.7,0.4474,1.0,0.5588,0.1184,0.2052,0,0.0,0.8261,0.8929,0.7,0.7,0.4474,1.0,0.5588,0.1184,0.394,False,0.0123
0.5192,0.6786,0.55,0.55,0.8519,0.5,0.5,0.2407,0.0,0,0.0115,0.5,0.6786,0.55,0.55,0.7692,0.5,0.575,0.25,0.1382,False,0.5287
0.2121,0.2353,0.45,0.95,5.5714,1.4,0.1795,1.2143,0.0,2,0.2,0.2121,0.2353,0.45,0.95,5.5714,1.4,0.1795,1.2143,0.0743,True,0.2
0.2982,0.3448,0.4,0.75,3.0,1.4,0.1176,0.3824,0.0967,1,-0.0544,0.0175,0.3448,0.4,0.75,51.0,1.4,0.1176,6.5,0.0908,False,-1.0475
0.0741,0.0909,0.45,0.95,14.0,1.1,0.1786,5.75,0.0,2,0.2,0.0741,0.0909,0.45,0.95,14.0,1.1,0.1786,5.75,0.1069,True,0.2
0.1111,0.3571,0.45,0.95,4.0,1.0,0.4375,2.375,0.072,2,-1.0917,0.0,0.3571,0.45,0.95,1.0,1.0,0.4375,1.0,0.1565,True,-1.0917
0.2258,0.0,0.45,0.85,3.4286,1.5,0.2083,1.3571,0.3105,1,0.0129,0.1935,0.0,0.45,0.85,4.0,1.5,0.2083,1.5833,0.4438,False,0.0129
0.3333,0.1905,0.25,0.95,0.8421,1.2222,0.4375,0.2895,0.175,1,-0.0561,0.0351,0.1905,0.25,0.95,8.0,1.2222,0.4375,2.75,0.2605,False,-0.0561
0.7885,0.9429,0.75,0.6,0.6341,1.0,0.4038,0.061,0.0,0,0.0519,0.7885,0.9429,0.75,0.6,0.4146,1.0,0.6176,0.061,0.3829,False,0.4215
0.1077,0.4375,0.35,0.95,7.7143,1.25,0.1111,1.5,-0.0369,2,0.2,0.1077,0.4375,0.35,0.95,7.7143,1.25,0.1111,1.5,-0.0161,True,0.2
0.9508,0.617,0.8,0.55,0.4655,1.1,0.3889,0.0776,0.0,0,-0.0098,0.918,0.617,0.8,0.55,0.4821,1.1,0.3889,0.0804,0.0723,False,0.5353
0.2623,0.5652,0.45,0.9,2.3125,1.0,0.1351,0.5938,0.0,1,-0.018,0.1148,0.5652,0.45,0.9,5.2857,1.0,0.1351,1.3571,0.046,False,-0.9821
0.15,0.1818,0.5,0.95,10.1667,1.2,0.082,1.75,0.0,2,-1.1725,0.0,0.1818,0.5,0.95,1.0,1.2,0.082,1.0,-0.1198,True,-1.1725
0.557,0.66,0.7,0.65,0.8182,1.0,0.3194,0.0568,0.0,0,-0.0228,0.3924,0.66,0.7,0.65,0.9355,1.0,0.3966,0.0806,0.1854,False,0.546
0.0893,0.3333,0.3,0.95,6.4,1.25,0.1562,1.3,-0.0113,2,-0.0161,0.0357,0.3333,0.3,0.95,16.0,1.25,0.1562,3.25,-0.0012,False,-1.0069
0.5932,0.6,0.7,0.6,0.4286,1.2,0.9,0.1571,0.0,0,0.2059,0.5932,0.6,0.7,0.6,0.1143,1.2,3.375,0.1571,0.5146,False,0.2107
0.5882,0.6667,0.55,0.95,1.4333,1.1429,0.1628,0.3167,0.0,1,0.0353,0.5098,0.6667,0.55,0.95,1.6538,1.1429,0.1628,0.3654,0.0807,False,0.1905
0.9683,0.5652,0.65,0.6,0.1148,0.6,1.6429,0.0574,0.0,0,0.0095,0.9683,0.5652,0.65,0.6,0.082,0.6,2.3,0.0574,0.2303,False,-0.0131
0.2308,0.0,0.45,0.95,8.8333,5.0,0.1321,1.5833,0.0,2,0.2,0.2308,0.0,0.45,0.95,8.8333,5.0,0.1321,1.5833,0.0092,True,0.2
0.0517,0.2174,0.45,0.9,20.6667,4.0,0.1129,3.8333,0.0,2,0.2,0.0517,0.2174,0.45,0.9,20.6667,4.0,0.1129,3.8333,0.0222,True,0.2
0.1957,0.1111,0.55,0.95,4.3333,1.125,0.1538,1.1667,0.0,2,0.2,0.1957,0.1111,0.55,0.95,4.3333,1.125,0.1538,1.1667,0.0617,True,0.2
0.4821,0.76,0.45,0.9,1.1481,1.4286,0.1613,0.3148,0.0948,1,0.0107,0.3571,0.76,0.45,0.9,1.55,1.4286,0.1613,0.425,0.1441,False,0.031
0.4706,0.4474,0.65,0.65,0.75,1.0,0.75,0.1875,0.0781,0,-0.0529,0.2941,0.4474,0.65,0.65,1.2,1.0,0.75,0.3,0.1557,False,-0.0529
0.2182,0.25,0.25,0.95,4.3333,1.5714,0.1346,0.625,0.0,2,-1.1145,0.0,0.25,0.25,0.95,1.0,1.5714,0.1346,1.0,-0.0823,True,-1.1145
0.0877,0.5,0.65,0.65,2.6,1.1667,0.9615,1.1,0.4232,2,-1.0684,0.0,0.5,0.65,0.65,1.0,1.1667,0.9615,1.0,0.5422,True,-1.0684
0.2881,0.1714,0.75,0.45,1.2353,1.1111,0.5476,0.2647,0.6164,0,0.0,0.2881,0.1714,0.75,0.45,1.2353,1.1111,0.5476,0.2647,0.6934,False,0.1288
0.2727,0.2963,0.45,0.95,1.6667,1.2222,0.24,0.4333,0.0,1,-1.0818,0.0,0.2963,0.45,0.95,1.0,1.2222,0.24,1.0,0.0017,True,-1.0818
0.7581,0.2857,0.65,0.55,0.234,0.8571,1.3182,0.0957,1.0,0,0.0,0.7581,0.2857,0.65,0.55,0.234,0.8571,1.3182,0.0957,1.0,False,0.0
0.3333,0.1429,0.65,0.5,0.4615,0.6667,0.875,0.1731,0.5226,0,0.0038,0.2564,0.1429,0.65,0.5,0.25,0.6667,2.1,0.225,0.8877,False,0.0038
0.2833,0.0,0.45,0.75,2.4118,1.5,0.122,0.5588,0.1871,1,-0.0217,0.1167,0.0,0.45,0.75,5.8571,1.5,0.122,1.3571,0.2444,False,0.1683
0.0154,0.0,0.5,0.8,34.0,1.0,0.1471,9.5,0.1118,2,0.2,0.0154,0.0,0.5,0.8,34.0,1.0,0.1471,9.5,0.1239,True,0.2
0.9672,0.5217,0.7,0.65,0.3898,1.6667,0.587,0.0593,0.0,0,-0.0295,0.8689,0.5217,0.7,0.65,0.434,1.6667,0.587,0.066,0.1267,False,-0.1103
0.1379,0.3,0.35,0.95,15.0,1.6,0.1,2.375,0.0,2,0.2,0.1379,0.3,0.35,0.95,15.0,1.6,0.1,2.375,-0.0024,True,0.2
0.6912,0.6458,0.7,0.75,0.3404,0.3333,0.7812,0.0957,0.0,0,0.0088,0.6912,0.6458,0.7,0.75,0.2979,0.3333,0.8929,0.0957,0.3157,False,0.0004
0.9149,0.8298,0.75,0.75,0.3023,1.0,0.8846,0.1279,0.0,0,-0.0511,0.6383,0.8298,0.75,0.75,0.2667,1.0,1.4375,0.1833,0.3035,False,0.3152
0.1636,0.6667,0.55,0.85,1.8889,3.0,0.2941,0.8333,0.2935,2,-0.0164,0.1091,0.6667,0.55,0.85,2.8333,3.0,0.2941,1.25,0.4157,False,-0.0164
0.1429,0.0,0.3,0.95,7.6667,1.375,0.1304,1.5833,0.0,2,0.2,0.1429,0.0,0.3,0.95,7.6667,1.375,0.1304,1.5833,0.0811,True,0.2
0.8333,0.75,0.75,0.65,0.4286,0.8,0.6333,0.1,0.2374,0,0.0071,0.8333,0.75,0.75,0.65,0.4,0.8,0.6786,0.1,0.4045,False,0.0071
0.1562,0.6667,0.45,0.95,8.4,1.0,0.1667,1.5,-0.0784,2,-0.0187,0.0938,0.6667,0.45,0.95,14.0,1.0,0.1667,2.5,-0.0677,False,-0.0187
0.4516,0.7297,0.3,0.9,1.9286,1.125,0.2593,0.6786,0.1025,1,0.0355,0.4194,0.7297,0.3,0.9,2.0769,1.125,0.2593,0.7308,0.2243,False,0.0355
0.3462,0.1852,0.7,0.5,0.3333,1.5,2.4167,0.1389,0.702,0,0.0,0.3462,0.1852,0.7,0.5,0.3333,1.5,2.4167,0.1389,0.9037,False,0.0
0.2432,0.25,0.4,0.95,3.6667,1.2,0.1818,0.8333,-0.1149,1,-0.0081,0.1351,0.25,0.4,0.95,6.6,1.2,0.1818,1.5,-0.1608,False,-0.9966
0.1,0.0476,0.35,0.8,11.0,1.1111,0.2121,2.5,0.155,2,0.0,0.1,0.0476,0.35,0.8,11.0,1.1111,0.2121,2.5,0.26,False,-0.9975
0.6508,0.4894,0.65,0.6,0.2195,1.0,1.6111,0.1098,0.0,0,0.0048,0.6508,0.4894,0.65,0.6,0.1951,1.0,1.8125,0.1098,0.2701,False,0.5206
0.3333,0.3043,0.45,0.8,2.6842,1.5,0.1373,0.3947,0.0416,1,0.0333,0.3333,0.3043,0.45,0.8,2.6842,1.5,0.1373,0.3947,0.099,False,-0.0051
0.3171,0.381,0.55,0.95,2.3077,1.25,0.2,0.7308,0.0,1,-0.0268,0.122,0.381,0.55,0.95,6.0,1.25,0.2,1.9,0.0198,False,-0.0268
0.5,0.4898,0.5,0.75,0.32,0.6667,1.4375,0.1,0.1785,0,0.012,0.48,0.4898,0.5,0.75,0.2083,0.6667,2.3,0.1042,0.5327,False,0.0519
0.7049,0.7895,0.7,0.65,0.1628,3.0,1.2143,0.1279,0.1797,0,0.5492,0.7049,0.7895,0.7,0.65,0.0,3.0,1.0,0.1279,0.7696,True,0.5492
0.561,0.6818,0.6,0.6,0.8696,3.0,0.525,0.2391,0.0,0,-0.0951,0.2439,0.6818,0.6,0.6,2.0,3.0,0.525,0.55,-0.0978,False,-0.0882
0.5147,0.5,0.65,0.5,0.7429,0.6667,0.3269,0.1286,0.0,0,0.0,0.5147,0.5,0.65,0.5,0.7429,0.6667,0.3269,0.1286,0.0552,False,0.2137
0.3636,0.359,0.55,0.7,1.625,1.1667,0.2692,0.6562,0.0,1,-0.0045,0.2273,0.359,0.55,0.7,2.6,1.1667,0.2692,1.05,0.0201,False,0.044
0.0769,0.12,0.4,0.95,15.0,1.2222,0.2333,4.25,0.0,2,-1.2654,0.0,0.12,0.4,0.95,1.0,1.2222,0.2333,1.0,-0.0713,True,-1.2654
0.7534,0.7105,0.7,0.55,0.4,1.125,0.5227,0.0818,0.0,0,-0.0041,0.7397,0.7105,0.7,0.55,0.4074,1.125,0.5227,0.0833,0.0303,False,0.0037
0.1,0.28,0.45,0.95,24.5,2.3333,0.1224,4.75,0.0,2,-1.285,0.0,0.28,0.45,0.95,1.0,2.3333,0.1224,1.0,-0.0569,True,-1.285
0.1176,0.0909,0.3,0.95,6.5,1.5,0.1282,1.4167,0.0,2,-1.1353,0.0,0.0909,0.3,0.95,1.0,1.5,0.1282,1.0,0.0122,True,-1.1353
0.4091,0.561,0.7,0.65,0.6667,1.2222,0.7917,0.1389,0.4486,0,-0.0068,0.1818,0.561,0.7,0.65,0.375,1.2222,3.1667,0.3125,0.8788,False,0.1077
0.7193,0.28,0.65,0.65,0.2195,0.75,1.6111,0.1341,0.4219,0,0.6711,0.5439,0.28,0.65,0.65,0.0,0.75,1.0,0.1774,1.0,True,0.6711
0.6438,0.2273,0.8,0.6,0.4468,1.125,0.5476,0.1383,1.0,0,0.0452,0.6301,0.2273,0.8,0.6,0.1957,1.125,1.2778,0.1413,1.0,False,0.0452
0.1923,0.24,0.45,0.95,10.0,1.8333,0.14,1.7,0.0,2,0.2,0.1923,0.24,0.45,0.95,10.0,1.8333,0.14,1.7,0.0986,True,0.2
0.3676,0.775,0.4,0.95,1.48,4.0,0.1622,0.3,0.1394,1,-0.0426,0.1029,0.775,0.4,0.95,5.2857,4.0,0.1622,1.0714,0.1661,False,-0.0426
0.1212,0.475,0.25,0.9,7.25,1.2,0.2414,1.625,0.0464,2,0.2,0.1212,0.475,0.25,0.9,7.25,1.2,0.2414,1.625,0.0474,True,0.2
0.6197,0.7955,0.6,0.65,0.6136,1.0,0.463,0.0795,-0.0097,0,0.0211,0.5634,0.7955,0.6,0.65,0.45,1.0,0.6944,0.0875,0.3717,False,0.0211
0.0233,0.0,0.5,0.95,48.0,2.0,0.1042,9.5,0.0,2,0.2,0.0233,0.0,0.5,0.95,48.0,2.0,0.1042,9.5,0.0088,True,0.2
0.2826,0.0,0.65,0.55,0.3846,0.8333,2.7,0.3462,0.421,0,-0.0065,0.2609,0.0,0.65,0.55,0.4167,0.8333,2.7,0.375,0.4994,False,-0.0065
0.2909,0.2222,0.5,0.85,2.0,1.2222,0.1562,0.6562,0.0609,1,-0.0364,0.0727,0.2222,0.5,0.85,8.0,1.2222,0.1562,2.625,0.0191,False,-1.0322
0.0426,0.32,0.35,0.95,32.0,1.2,0.0781,4.25,-0.0358,2,-1.0702,0.0,0.32,0.35,0.95,1.0,1.2,0.0781,1.0,-0.1003,True,-1.0702
0.4507,0.8667,0.75,0.65,0.2812,1.0,1.1667,0.2031,0.1896,0,0.0042,0.3662,0.8667,0.75,0.65,0.0769,1.0,5.25,0.25,0.6363,False,0.0042
0.439,0.3235,0.6,0.55,0.6667,1.0,0.9583,0.3611,0.783,0,0.0,0.439,0.3235,0.6,0.55,0.6667,1.0,0.9583,0.3611,0.9428,False,0.0
0.5821,0.5143,0.4,0.9,0.6923,1.1,0.1852,0.2436,0.0,1,0.0045,0.403,0.5143,0.4,0.9,1.0,1.1,0.1852,0.3519,0.0636,False,0.0349
0.6222,0.2903,0.75,0.65,0.4286,1.0,1.125,0.125,0.0908,0,0.0267,0.6,0.2903,0.75,0.65,0.2593,1.0,1.9286,0.1296,0.5048,False,0.0267
0.3,0.5,0.35,0.95,3.3333,1.1429,0.175,0.5417,0.0,1,-1.0975,0.0,0.5,0.35,0.95,1.0,1.1429,0.175,1.0,-0.0987,True,-1.0975
0.3158,0.7083,0.4,0.85,3.8333,1.1,0.1087,0.7083,0.0254,1,0.0158,0.2632,0.7083,0.4,0.85,4.6,1.1,0.1087,0.85,0.035,False,-0.0042
0.4923,0.9615,0.8,0.55,0.25,1.0,1.1875,0.1094,0.0,0,0.6315,0.2615,0.9615,0.8,0.55,0.0,1.0,1.0,0.2059,0.5054,True,0.6315
0.6939,0.7619,0.65,0.55,0.2353,1.0,1.4375,0.0735,0.3981,0,0.5857,0.6735,0.7619,0.65,0.55,0.0,1.0,1.0,0.0758,1.0,True,0.5857
0.0588,0.1923,0.55,0.75,23.5,1.375,0.1064,3.25,0.0571,2,0.2,0.0588,0.1923,0.55,0.75,23.5,1.375,0.1064,3.25,0.0555,True,0.2
0.6061,0.48,0.6,0.7,0.5,2.0,0.525,0.1125,0.5109,0,0.0318,0.5909,0.48,0.6,0.7,0.3077,2.0,0.875,0.1154,0.8685,False,0.0491
0.1136,0.2857,0.5,0.95,7.4,1.8333,0.1892,2.1,0.0,2,-1.0614,0.0,0.2857,0.5,0.95,1.0,1.8333,0.1892,1.0,-0.0318,True,-1.0614
0.2812,0.2414,0.3,0.95,1.3889,1.2222,0.2,0.4167,0.2652,1,-1.0844,0.0,0.2414,0.3,0.95,1.0,1.2222,0.2,1.0,0.3368,True,-1.0844
0.9167,0.6897,0.55,0.6,0.1273,1.1,1.6429,0.1,0.5912,0,-0.02,0.85,0.6897,0.55,0.6,0.1373,1.1,1.6429,0.1078,0.9887,False,-0.0017
0.9796,0.3214,0.8,0.5,0.0208,1.0,10.5,0.0521,0.4979,0,0.549,0.9796,0.3214,0.8,0.5,0.0,1.0,1.0,0.0521,1.0,True,0.549
0.1864,0.2308,0.3,0.95,4.3636,1.5714,0.125,0.7727,0.0,2,-0.0508,0.0169,0.2308,0.3,0.95,48.0,1.5714,0.125,8.5,-0.0076,False,-0.0508
0.4242,0.925,0.5,0.75,2.7143,1.4,0.1316,0.4643,0.0,1,0.0333,0.3939,0.925,0.5,0.75,2.9231,1.4,0.1316,0.5,0.0938,False,0.0333
0.6447,0.0,0.55,0.7,0.6122,1.25,0.3833,0.0918,0.4304,0,-0.0355,0.5263,0.0,0.55,0.7,0.75,1.25,0.3833,0.1125,0.4328,False,-0.0888
0.5789,0.2727,0.45,0.75,2.8636,1.0,0.0952,0.4773,0.0,1,0.0579,0.5789,0.2727,0.45,0.75,2.8636,1.0,0.0952,0.4773,0.0423,False,0.2479
0.0263,0.0,0.5,0.9,40.0,1.6667,0.125,11.5,0.0652,2,-1.0789,0.0,0.0,0.5,0.9,1.0,1.6667,0.125,1.0,0.0712,True,-1.0789
0.6042,0.9091,0.75,0.65,0.7241,0.7143,0.4048,0.1897,0.0,0,0.0,0.5833,0.9091,0.75,0.65,0.7143,0.7143,0.425,0.1964,0.1636,False,0.0
0.1,0.5882,0.25,0.9,8.5,1.5,0.2059,2.375,0.0206,2,0.2,0.1,0.5882,0.25,0.9,8.5,1.5,0.2059,2.375,0.0824,True,0.2
0.5,0.4419,0.6,0.55,0.1304,1.0,3.8333,0.1522,0.9793,0,0.5717,0.413,0.4419,0.6,0.55,0.0,1.0,1.0,0.1842,1.0,True,0.5717
0.3281,0.3913,0.45,0.95,2.6667,1.0,0.0893,0.3571,0.0,1,0.0047,0.2344,0.3913,0.45,0.95,3.7333,1.0,0.0893,0.5,0.005,False,-0.9943
0.4,0.0,0.3,0.8,2.7778,1.2,0.1,0.5278,0.1367,1,-0.02,0.2,0.0,0.3,0.8,5.5556,1.2,0.1,1.0556,0.1589,False,0.0075
0.4667,0.3214,0.8,0.7,0.2857,2.0,2.25,0.1667,0.385,0,0.5333,0.2444,0.3214,0.8,0.7,0.0,2.0,1.0,0.3182,0.9769,True,0.5333
0.5833,0.5128,0.4,0.75,0.9643,1.5,0.2222,0.3036,0.0,1,0.0271,0.4792,0.5128,0.4,0.75,1.1739,1.5,0.2222,0.3696,0.1258,False,0.2353
0.3333,0.9048,0.4,0.95,1.9091,1.3333,0.1429,0.3409,0.0,1,0.0152,0.2727,0.9048,0.4,0.95,2.3333,1.3333,0.1429,0.4167,0.0947,False,-0.9952
0.3043,0.4286,0.65,0.55,0.3571,0.8333,2.7,0.3214,0.2479,0,0.0,0.3043,0.4286,0.65,0.55,0.3571,0.8333,2.7,0.3214,0.3361,False,-0.0059
0.2903,0.0,0.5,0.85,3.3889,1.0,0.082,0.4722,-0.0065,1,-0.0484,0.0323,0.0,0.5,0.85,30.5,1.0,0.082,4.25,-0.0904,False,-1.0627
0.4,0.575,0.45,0.95,2.0714,1.4286,0.2414,0.3929,-0.0203,1,-0.0029,0.2571,0.575,0.45,0.95,3.2222,1.4286,0.2414,0.6111,0.0366,False,-0.0029
0.6842,0.3043,0.55,0.65,0.1538,0.8889,1.4167,0.1154,0.822,0,-0.0526,0.5088,0.3043,0.55,0.65,0.2069,0.8889,1.4167,0.1552,1.0,False,-0.0476
0.0536,0.3,0.35,0.95,20.0,1.8333,0.1,3.5,0.0,2,0.2,0.0536,0.3,0.35,0.95,20.0,1.8333,0.1,3.5,-0.042,True,0.2
0.4706,0.8421,0.35,0.8,1.8125,1.6,0.0862,0.1719,0.0,1,-0.0191,0.25,0.8421,0.35,0.8,3.4118,1.6,0.0862,0.3235,-0.023,False,0.1893
0.7662,0.6667,0.7,0.65,0.0847,1.0,1.7,0.0424,0.0,0,-0.0273,0.6623,0.6667,0.7,0.65,0.0784,1.0,2.125,0.049,0.2759,False,-0.0273
0.875,0.5,0.5,0.75,0.2041,1.5,1.05,0.0714,0.4074,0,-0.0268,0.7857,0.5,0.5,0.75,0.2273,1.5,1.05,0.0795,0.5106,False,-0.0896
0.7442,0.4231,0.55,0.75,0.3125,0.875,1.45,0.1094,0.5874,0,0.0628,0.7442,0.4231,0.55,0.75,0.0312,0.875,14.5,0.1094,1.0,False,0.023
0.2041,0.3611,0.35,0.8,3.2,1.1,0.1562,0.85,0.1463,1,-1.0612,0.0,0.3611,0.35,0.8,1.0,1.1,0.1562,1.0,0.1824,True,-1.0612
0.5714,0.7838,0.7,0.6,0.1944,1.2,1.6429,0.0972,0.2008,0,-0.081,0.3016,0.7838,0.7,0.6,0.3684,1.2,1.6429,0.1842,0.3414,False,-0.081
0.1429,0.037,0.45,0.95,11.0,1.5556,0.1091,2.5,0.0,2,0.2,0.1429,0.037,0.45,0.95,11.0,1.5556,0.1091,2.5,0.0006,True,0.2
0.4211,0.2727,0.45,0.8,2.5625,1.6,0.1463,0.5312,0.0,1,-0.0605,0.0789,0.2727,0.45,0.8,13.6667,1.6,0.1463,2.8333,0.0495,False,0.1295
0.459,0.5455,0.4,0.9,1.7143,1.1,0.1458,0.2679,0.0,1,-0.023,0.2295,0.5455,0.4,0.9,3.4286,1.1,0.1458,0.5357,0.0455,False,-0.0121
