s0,s1,s2,s3,s4,s5,s6,s7,s8,action,reward,ns0,ns1,ns2,ns3,ns4,ns5,ns6,ns7,ns8,done,ret
0.4884,0.4,0.65,0.75,1.4762,2.0,0.2742,0.3571,0.0,1,-0.0872,0.1163,0.4,0.65,0.75,6.2,2.0,0.2742,1.5,-0.748,False,0.1028
0.6818,0.66,0.65,0.65,0.6222,1.2,0.4821,0.0778,-0.2393,0,0.0182,0.6667,0.66,0.65,0.65,0.5227,1.2,0.587,0.0795,0.0767,False,-0.0556
0.7111,0.62,0.4,0.7,1.0625,1.0,0.1765,0.0781,-0.3775,1,-0.0111,0.5556,0.62,0.4,0.7,1.36,1.0,0.1765,0.1,-0.4683,False,-0.0375
0.0233,0.02,0.35,0.75,18.0,0.75,0.5556,5.5,-0.7065,2,0.2,0.0233,0.02,0.35,0.75,18.0,0.75,0.5556,5.5,-0.7196,True,0.2
0.3714,0.42,0.55,0.8,2.0769,0.6,0.3333,0.5769,0.0,2,-0.0514,0.2,0.42,0.55,0.8,3.8571,0.6,0.3333,1.0714,-0.6375,False,-1.0063
0.3509,0.3,0.3,0.75,1.75,0.8,0.1714,0.125,-0.4608,1,-0.0193,0.2281,0.3,0.3,0.75,2.6923,0.8,0.1714,0.1923,-0.5669,False,-1.0145
0.873,0.88,0.7,0.65,0.2545,1.5,1.1786,0.0818,0.0,0,-0.0667,0.6508,0.88,0.7,0.65,0.3415,1.5,1.1786,0.1098,-0.2795,False,0.4173
0.1143,0.74,0.65,0.7,2.0,0.8571,2.1875,2.625,-0.6517,2,0.2,0.1143,0.74,0.65,0.7,2.0,0.8571,2.1875,2.625,-0.6622,True,0.2
0.4722,0.48,0.75,0.75,0.6471,0.6,1.5,0.5588,0.0,1,0.0069,0.4167,0.48,0.75,0.75,0.7333,0.6,1.5,0.6333,-0.388,False,-1.0065
0.1707,0.5,0.35,0.7,2.4286,0.75,0.4706,0.9286,-0.735,2,0.2,0.1707,0.5,0.35,0.7,2.4286,0.75,0.4706,0.9286,-0.7633,True,0.2
0.1489,0.54,0.6,0.8,6.5714,1.2,0.1087,1.3571,0.0,2,0.2,0.1489,0.54,0.6,0.8,6.5714,1.2,0.1087,1.3571,-0.5561,True,0.2
0.8148,0.72,0.25,0.7,1.0227,1.2857,0.1556,0.125,0.0,0,0.0,0.8148,0.72,0.25,0.7,1.0227,1.2857,0.1556,0.125,-0.5617,False,-0.0881
0.2115,0.32,0.45,0.85,3.7273,1.2,0.2195,0.5909,-0.4579,0,0.1058,0.0192,0.32,0.45,0.85,30.0,1.2,0.3,6.5,-0.5477,False,0.2958
0.5714,0.52,0.35,0.7,1.6071,1.1667,0.1556,0.125,-0.5077,0,0.0,0.5714,0.52,0.35,0.7,1.6071,1.1667,0.1556,0.125,-0.4499,False,0.0
0.9857,0.44,0.65,0.6,0.029,3.0,8.25,0.0797,0.4106,0,0.0,0.9857,0.44,0.65,0.6,0.029,3.0,8.25,0.0797,0.1328,False,0.4461
0.878,0.84,0.35,0.65,0.5556,0.8,0.5,0.1806,-0.3762,1,0.0146,0.7805,0.84,0.35,0.65,0.625,0.8,0.5,0.2031,-0.4018,False,0.0386
0.7,0.62,0.6,0.7,0.449,1.0,0.3864,0.1122,0.0,1,0.0093,0.6143,0.62,0.6,0.7,0.5116,1.0,0.3864,0.1279,-0.4111,False,0.1186
0.5417,0.98,0.75,0.7,1.3462,1.5,0.3286,0.2885,0.0,0,0.0938,0.5,0.98,0.75,0.7,0.75,1.5,0.6389,0.3125,0.6976,False,0.2112
0.2075,0.2,0.25,0.85,4.7273,4.0,0.1346,0.5909,0.5706,1,-1.0792,0.0,0.2,0.25,0.85,1.0,4.0,0.1346,1.0,0.3431,True,-1.0792
0.6486,0.46,0.35,0.6,0.75,1.1429,0.5,0.2292,0.0,2,-0.0243,0.5676,0.46,0.35,0.6,0.8571,1.1429,0.5,0.2619,-0.5068,False,0.0185
0.6324,0.38,0.7,0.6,0.186,1.5,1.5625,0.1047,0.7591,0,0.0132,0.6324,0.38,0.7,0.6,0.1163,1.5,2.5,0.1047,0.7609,False,0.0132
0.6562,0.64,0.4,0.75,0.1429,1.0,3.0,0.2619,-0.2269,0,-0.1406,0.1875,0.64,0.4,0.75,0.5,1.0,3.0,0.9167,-0.2827,False,0.0494
0.1395,0.78,0.6,0.65,2.8333,1.0,0.6176,0.75,0.6032,2,-0.007,0.1163,0.78,0.6,0.65,3.4,1.0,0.6176,0.9,0.1716,False,-0.0136
0.1111,0.76,0.6,0.75,14.0,1.1667,0.1071,2.125,0.0,2,0.2,0.1111,0.76,0.6,0.75,14.0,1.1667,0.1071,2.125,-0.6055,True,0.2
0.383,0.3,0.5,0.9,1.0556,1.4,0.4474,0.3611,-0.4019,1,0.0191,0.383,0.3,0.5,0.9,1.0556,1.4,0.4474,0.3611,-0.3621,False,0.0157
0.5,0.96,0.7,0.8,1.2632,1.2857,0.6042,0.3947,0.0,2,0.0,0.5,0.96,0.7,0.8,1.2632,1.2857,0.6042,0.3947,-0.3406,True,0.0
0.7045,0.42,0.3,0.8,1.2581,1.0,0.1538,0.0806,-0.2447,1,-0.0398,0.4545,0.42,0.3,0.8,1.95,1.0,0.1538,0.125,-0.4229,False,-0.0542
0.973,0.86,0.75,0.4,0.125,1.125,1.7222,0.0347,0.8149,0,0.5284,0.9459,0.86,0.75,0.4,0.0,1.125,1.0,0.0357,0.8395,True,0.5284
0.9024,0.68,0.5,0.55,1.0541,0.6,0.1282,0.1216,-0.2243,1,-0.0207,0.6829,0.68,0.5,0.55,1.3929,0.6,0.1282,0.1607,-0.3739,False,-0.0158
0.3415,0.02,0.4,0.75,3.0714,1.1429,0.1163,0.3214,-0.6564,1,0.0171,0.3415,0.02,0.4,0.75,3.0714,1.1429,0.1163,0.3214,-0.6334,False,0.0171
0.4857,0.38,0.25,0.6,1.4706,1.25,0.4,0.3235,-0.6895,0,-0.0686,0.2286,0.38,0.25,0.6,3.0,1.25,0.4167,0.6875,-0.3537,False,-1.0334
0.3143,0.44,0.85,0.75,0.7273,1.1429,2.1875,0.6818,0.6282,0,-0.0343,0.2,0.44,0.85,0.75,1.1429,1.1429,2.1875,1.0714,0.0902,False,-0.0343
0.9487,0.82,0.35,0.7,0.4865,0.6667,0.5,0.1757,-0.3974,0,0.2731,0.9487,0.82,0.35,0.7,0.0541,0.6667,4.5,0.1757,0.2403,False,0.3609
0.4182,0.48,0.45,0.9,1.8696,1.25,0.2093,0.3261,-0.4265,1,-0.0555,0.1636,0.48,0.45,0.9,4.7778,1.25,0.2093,0.8333,-0.6183,False,0.0939
0.175,0.32,0.7,0.7,4.2857,1.8,0.4833,1.2143,-0.678,2,0.2,0.175,0.32,0.7,0.7,4.2857,1.8,0.4833,1.2143,-0.6675,True,0.2
0.7755,0.14,0.35,0.7,0.7105,1.3333,0.3333,0.1711,-0.2556,1,0.0327,0.7551,0.14,0.35,0.7,0.7297,1.3333,0.3333,0.1757,-0.2714,False,0.0327
0.5833,0.54,0.3,0.65,1.5357,1.2,0.1628,0.1964,-0.6067,0,-0.1,0.25,0.54,0.3,0.65,3.5833,1.2,0.1628,0.4583,-0.5561,False,0.0662
0.6,0.96,0.5,0.7,0.75,1.1,0.5,0.1528,0.0,1,0.03,0.6,0.96,0.5,0.7,0.75,1.1,0.5,0.1528,-0.3082,False,-0.8682
0.0741,0.22,0.55,0.65,4.25,1.25,0.5588,1.875,-0.4189,2,0.0,0.0741,0.22,0.55,0.65,4.25,1.25,0.5588,1.875,-0.462,False,0.19
0.6136,0.44,0.4,0.65,1.5556,0.5,0.1667,0.1296,-0.5089,0,0.0068,0.6136,0.44,0.4,0.65,1.5185,0.5,0.1707,0.1296,-0.1832,False,0.0068
0.2692,0.28,0.5,0.95,2.2143,2.0,0.4032,0.5357,-0.1888,0,-0.0692,0.0385,0.28,0.5,0.95,15.5,2.0,0.4032,3.75,-0.1783,False,-0.0692
0.3611,0.32,0.35,0.8,1.1538,1.1429,0.5333,0.3462,-0.4453,0,-0.0167,0.2222,0.32,0.35,0.8,1.5,1.1429,0.6667,0.5625,-0.2271,False,-0.0167
0.2857,0.4,0.75,0.85,1.0,1.25,1.35,0.85,0.0,0,0.1086,0.1714,0.4,0.75,0.85,0.8333,1.25,2.7,1.4167,0.5888,False,-0.9392
0.0588,0.54,0.65,0.7,4.5,1.2222,1.5,5.25,-0.5556,2,-1.1588,0.0,0.54,0.65,0.7,1.0,1.2222,1.5,1.0,-0.4577,True,-1.1588
0.678,0.52,0.55,0.55,0.425,1.0,0.5,0.1375,0.0,0,-0.0051,0.661,0.52,0.55,0.55,0.4359,1.0,0.5,0.141,-0.2744,False,-0.0051
0.6377,0.92,0.5,0.95,1.2955,2.6,0.1667,0.1477,-0.3424,1,0.0319,0.6377,0.92,0.5,0.95,1.2955,2.6,0.1667,0.1477,-0.2783,False,0.0814
0.2821,0.88,0.35,0.95,2.2727,0.3333,0.28,0.5909,0.0,2,0.2,0.2821,0.88,0.35,0.95,2.2727,0.3333,0.28,0.5909,-0.4331,True,0.2
0.75,0.36,0.3,0.65,1.0833,1.2222,0.3462,0.3125,0.5108,0,0.0469,0.75,0.36,0.3,0.65,0.875,1.2222,0.4286,0.3125,0.5116,False,0.0295
0.25,0.26,0.35,0.65,2.0,1.5,0.375,0.4583,-0.7109,1,0.0125,0.25,0.26,0.35,0.65,2.0,1.5,0.375,0.4583,-0.6783,False,0.0244
0.7059,0.0,0.7,0.6,0.1667,1.0,1.5625,0.0938,0.1111,0,0.5706,0.7059,0.0,0.7,0.6,0.0,1.0,1.0,0.0938,0.2086,True,0.5706
0.1304,1.0,0.45,0.9,5.8333,1.0,0.1714,1.5833,0.0,2,0.2,0.1304,1.0,0.45,0.9,5.8333,1.0,0.1714,1.5833,-0.5211,True,0.2
0.24,0.4,0.5,0.75,1.8333,0.6667,0.5682,0.4583,-0.6239,1,-0.054,0.02,0.4,0.5,0.75,22.0,0.6667,0.5682,5.5,-0.6407,False,0.136
0.8,0.38,0.35,0.7,0.8,0.8571,0.2188,0.0875,-0.0383,0,-0.03,0.7,0.38,0.35,0.7,0.9143,0.8571,0.2188,0.1,-0.2764,False,-0.03
0.617,0.9,0.65,0.6,0.6897,0.75,0.575,0.2241,0.0,0,0.2394,0.617,0.9,0.65,0.6,0.2069,0.75,1.9167,0.2241,0.7683,False,0.7144
0.9792,0.66,0.3,0.7,0.4894,1.0,0.3913,0.1383,0.0,0,-0.05,0.6667,0.66,0.3,0.7,0.5,1.0,0.5625,0.2031,0.6552,False,-0.05
0.1957,0.32,0.75,0.65,1.2222,1.0,1.1364,0.6111,-0.0019,1,-0.0293,0.0652,0.32,0.75,0.65,3.6667,1.0,1.1364,1.8333,-0.2318,False,-1.0722
0.8868,0.72,0.55,0.7,0.2979,0.8889,0.8929,0.117,0.0,0,-0.0679,0.6604,0.72,0.55,0.7,0.4,0.8889,0.8929,0.1571,-0.3683,False,-0.1447
0.5778,0.64,0.4,0.75,2.6154,1.375,0.1029,0.2115,-0.7099,0,-0.0067,0.5556,0.64,0.4,0.75,2.72,1.375,0.1029,0.22,-0.7016,False,-1.0638
0.1,0.62,0.5,0.95,24.0,1.4,0.0972,3.5,0.0,0,-1.08,0.0,0.62,0.5,0.95,1.0,1.4,0.0972,1.0,-0.804,True,-1.08
0.6957,0.6,0.25,0.85,2.5625,4.0,0.0732,0.2344,-0.5879,0,0.0,0.6957,0.6,0.25,0.85,2.5625,4.0,0.0732,0.2344,-0.5331,False,0.0
0.4727,0.96,0.4,0.95,3.0769,7.0,0.0625,0.4038,0.0,2,0.0,0.4727,0.96,0.4,0.95,3.0769,7.0,0.0625,0.4038,-0.3938,True,0.0
0.6923,0.92,0.45,0.7,1.2778,1.1111,0.1522,0.0694,0.0,0,-0.0346,0.5769,0.92,0.45,0.7,1.5333,1.1111,0.1522,0.0833,-0.5098,False,-0.0476
0.65,0.78,0.3,0.75,1.8846,1.0,0.102,0.1346,-0.6095,0,0.0525,0.65,0.78,0.3,0.75,1.6154,1.0,0.119,0.1346,-0.165,False,0.0984
0.3714,0.84,0.2,0.7,3.0769,1.375,0.25,0.5,-0.7876,1,-0.0757,0.0571,0.84,0.2,0.7,20.0,1.375,0.25,3.25,-0.7911,False,0.1143
0.619,0.76,0.35,0.75,1.9615,1.2222,0.1176,0.1346,-0.5523,1,-0.0119,0.4762,0.76,0.35,0.75,2.55,1.2222,0.1176,0.175,-0.6153,False,0.1199
0.9773,0.52,0.45,0.7,0.5349,0.75,0.2174,0.0581,0.5176,0,-0.0273,0.6818,0.52,0.45,0.7,0.4667,0.75,0.3571,0.0833,0.5955,False,-0.0144
0.9385,0.42,0.65,0.55,0.3279,1.1667,0.425,0.041,0.0,0,-0.0415,0.7846,0.42,0.65,0.55,0.3725,1.1667,0.4474,0.049,0.7197,False,-0.0591
0.6,0.76,0.25,0.8,1.0476,1.5,0.4545,0.3095,0.0,0,-0.0514,0.0571,0.76,0.25,0.8,4.5,1.5,1.1111,3.25,0.5832,False,0.1386
0.4487,0.12,0.55,0.85,0.3429,2.1429,1.2083,0.1857,-0.4262,1,-0.0429,0.2308,0.12,0.55,0.85,0.6667,2.1429,1.2083,0.3611,-0.5038,False,-0.996
0.75,0.44,0.75,0.65,0.4872,0.3333,0.6579,0.1154,0.0,0,0.0,0.75,0.44,0.75,0.65,0.4872,0.3333,0.6579,0.1154,-0.1701,False,-0.069
0.3125,0.56,0.8,0.55,1.3,0.9,1.2692,0.65,0.0,2,0.0,0.3125,0.56,0.8,0.55,1.3,0.9,1.2692,0.65,-0.4003,True,0.0
0.5143,0.44,0.85,0.6,0.9444,1.3333,0.7941,0.5833,0.0,0,-0.1114,0.1429,0.44,0.85,0.6,3.4,1.3333,0.7941,2.1,-0.6529,False,0.0786
0.375,0.72,0.6,0.7,1.0476,0.8333,0.5227,0.2619,0.1771,0,-0.0696,0.1429,0.72,0.6,0.7,2.75,0.8333,0.5227,0.6875,-0.0842,False,-0.0696
0.3,0.76,0.25,0.95,3.6667,7.0,0.1455,0.7667,-0.4428,2,0.0,0.3,0.76,0.25,0.95,3.6667,7.0,0.1455,0.7667,-0.3984,True,0.0
1.0,0.64,0.45,0.55,0.4865,1.25,0.5556,0.1216,-0.344,1,0.0338,0.9459,0.64,0.45,0.55,0.5143,1.25,0.5556,0.1286,-0.3264,False,0.0482
0.2683,0.66,0.15,0.8,3.8182,4.0,0.2381,0.8636,-0.7261,0,0.1439,0.2683,0.66,0.15,0.8,3.2727,4.0,0.2778,0.8636,-0.4775,False,-0.9104
0.8442,0.46,0.7,0.8,0.3077,1.5,0.725,0.0846,0.0,0,0.0078,0.7532,0.46,0.7,0.8,0.1897,1.5,1.3182,0.0948,0.7936,False,0.5346
0.94,0.7,0.45,0.75,1.5957,3.0,0.0667,0.0957,0.0,0,0.09,0.94,0.7,0.45,0.75,1.2766,3.0,0.0833,0.0957,0.6626,False,-0.195
0.7656,0.32,0.5,0.85,0.4694,2.0,0.4565,0.1122,0.1923,0,-0.0797,0.4844,0.32,0.5,0.85,0.7097,2.0,0.4773,0.1774,0.4126,False,-0.0708
0.0364,0.6,0.5,0.8,13.0,1.1667,0.2692,4.25,-0.7087,2,0.2,0.0364,0.6,0.5,0.8,13.0,1.1667,0.2692,4.25,-0.6914,True,0.2
0.1818,0.78,0.35,0.85,4.5,1.4,0.1333,0.95,-0.6953,2,0.2,0.1818,0.78,0.35,0.85,4.5,1.4,0.1333,0.95,-0.624,True,0.2
0.375,0.14,0.25,0.7,1.8667,1.3333,0.2857,0.5,-0.5608,0,0.03,0.375,0.14,0.25,0.7,1.6,1.3333,0.3333,0.5,-0.6076,False,-0.9947
0.5094,0.84,0.5,0.75,1.3333,1.6667,0.3472,0.2407,0.0,0,-0.0057,0.4717,0.84,0.5,0.75,1.4,1.6667,0.3571,0.26,0.5162,False,-0.0893
0.4651,0.16,0.55,0.65,0.95,1.2,0.4474,0.375,-0.2801,0,-0.007,0.4419,0.16,0.55,0.65,1.0,1.2,0.4474,0.3947,-0.241,False,-1.0902
0.4444,0.72,0.4,0.75,1.35,1.1,0.3333,0.425,-0.3003,1,0.0222,0.4444,0.72,0.4,0.75,1.35,1.1,0.3333,0.425,-0.2243,False,-0.9956
0.6481,0.5,0.6,0.5,0.3143,2.0,1.0455,0.0714,0.7464,0,0.0,0.6481,0.5,0.6,0.5,0.3143,2.0,1.0455,0.0714,0.2213,False,-0.0053
0.1081,0.62,0.55,0.95,10.75,1.0,0.2093,2.625,0.0,1,-1.1622,0.0,0.62,0.55,0.95,1.0,1.0,0.2093,1.0,-0.7602,True,-1.1622
0.4474,0.26,0.3,0.7,1.2353,1.0,0.4286,0.2647,-0.2761,0,-0.0237,0.3684,0.26,0.3,0.7,1.5,1.0,0.4286,0.3214,-0.4794,False,-1.123
0.7368,0.4,0.4,0.6,0.8571,0.9,0.4167,0.1964,0.0,1,-0.0263,0.5263,0.4,0.4,0.6,1.2,0.9,0.4167,0.275,-0.6249,False,-0.0058
0.7667,0.62,0.3,0.7,0.7826,2.0,0.5556,0.2391,0.0,0,0.0,0.7667,0.62,0.3,0.7,0.7826,2.0,0.5556,0.2391,-0.5959,False,0.0
0.1509,0.3,0.5,0.85,5.0,0.5,0.175,1.1875,-0.6224,2,0.2,0.1509,0.3,0.5,0.85,5.0,0.5,0.175,1.1875,-0.5397,True,0.2
0.7875,0.86,0.75,0.45,0.0159,2.0,16.5,0.0714,0.8271,0,0.4813,0.675,0.86,0.75,0.45,0.0,2.0,1.0,0.0833,0.815,True,0.4813
0.8113,0.4,0.25,0.75,1.2558,0.6667,0.1296,0.0581,-0.4613,1,-0.016,0.6226,0.4,0.25,0.75,1.6364,0.6667,0.1296,0.0758,-0.5685,False,-0.1428
0.3208,0.4,0.35,0.95,5.1176,2.0,0.092,0.5,-0.459,1,0.0104,0.3019,0.4,0.35,0.95,5.4375,2.0,0.092,0.5312,-0.4159,False,0.0104
0.3548,0.9,0.7,0.65,0.8182,0.7143,1.5,0.6818,0.0,0,-1.0774,0.0,0.9,0.7,0.65,1.0,0.7143,4.5,1.0,0.674,True,-1.0774
0.4583,0.5,0.4,0.8,0.6818,1.5714,0.7,0.3409,0.6821,0,-0.0187,0.3958,0.5,0.4,0.8,0.7895,1.5714,0.7,0.3947,0.1105,False,-0.0128
0.8718,0.76,0.8,0.5,0.0735,0.8571,3.3,0.0368,0.8157,0,0.5077,0.7564,0.76,0.8,0.5,0.0,0.8571,1.0,0.0424,0.8264,True,0.5077
0.6154,0.58,0.25,0.7,0.875,0.9,0.381,0.2292,-0.607,0,-0.0154,0.5641,0.58,0.25,0.7,0.9545,0.9,0.381,0.25,-0.5936,False,-0.0154
0.5854,0.18,0.35,0.75,2.375,1.1429,0.1228,0.1458,-0.3444,1,-0.0659,0.2683,0.18,0.35,0.75,5.1818,1.1429,0.1228,0.3182,-0.5533,False,-0.0659
0.0833,0.4,0.55,0.75,6.0,1.0,0.2778,2.5,-0.6948,2,0.2,0.0833,0.4,0.55,0.75,6.0,1.0,0.2778,2.5,-0.7042,True,0.2
0.5435,0.58,0.35,0.7,1.28,0.75,0.2188,0.14,-0.6206,1,0.0272,0.5435,0.58,0.35,0.7,1.28,0.75,0.2188,0.14,-0.5764,False,0.0272
0.825,0.96,0.7,0.6,0.1212,0.8333,1.6875,0.053,0.0,0,0.0,0.825,0.96,0.7,0.6,0.1212,0.8333,1.6875,0.053,-0.1706,False,0.5285
0.3889,0.44,0.7,0.8,0.9524,1.0,0.425,0.2619,0.5237,0,0.0333,0.3889,0.44,0.7,0.8,0.6667,1.0,0.6071,0.2619,0.5377,False,0.0333
0.5581,0.68,0.4,0.75,2.375,1.1111,0.1053,0.1875,-0.5207,1,0.0279,0.5581,0.68,0.4,0.75,2.375,1.1111,0.1053,0.1875,-0.4824,False,0.0279
0.3548,0.7,0.7,0.7,1.4545,3.0,0.8438,0.8636,-0.3015,0,-0.0484,0.1613,0.7,0.7,0.7,3.0,3.0,0.9,1.9,-0.2072,False,0.6328
0.434,0.66,0.75,0.7,0.913,1.0,0.4524,0.2826,0.0,0,0.1953,0.3019,0.66,0.75,0.7,0.375,1.0,1.5833,0.4062,0.6574,False,-0.8408
0.3684,0.86,0.7,0.75,0.1429,1.2,7.25,0.75,0.7163,0,-0.0711,0.1316,0.86,0.7,0.75,0.4,1.2,7.25,2.1,0.1808,False,0.1189
0.6964,0.82,0.8,0.7,0.5897,1.0,0.587,0.141,0.0,0,0.0,0.6964,0.82,0.8,0.7,0.5897,1.0,0.587,0.141,-0.1569,False,0.5451
0.2857,0.52,0.35,0.95,1.9,0.7778,0.2632,0.75,-0.6743,2,0.2,0.2857,0.52,0.35,0.95,1.9,0.7778,0.2632,0.75,-0.5575,True,0.2
0.0227,0.68,0.45,0.8,55.0,0.6,0.0909,10.5,0.0,2,-1.0068,0.0,0.68,0.45,0.8,1.0,0.6,0.0909,1.0,-0.7387,True,-1.0068
0.5429,0.76,0.7,0.8,1.2632,1.2222,0.6875,0.5526,0.0,2,0.0,0.5429,0.76,0.7,0.8,1.2632,1.2222,0.6875,0.5526,-0.349,True,0.0
0.3667,0.6,0.5,0.7,1.2273,1.1,0.5,0.25,-0.3912,1,-0.0317,0.2,0.6,0.5,0.7,2.25,1.1,0.5,0.4583,-0.4847,False,-1.0387
0.5714,0.98,0.25,0.7,2.0,1.5714,0.2083,0.3125,0.0,1,-0.0071,0.4524,0.98,0.25,0.7,2.5263,1.5714,0.2083,0.3947,-0.5757,False,-0.0874
0.6923,0.22,0.8,0.55,0.1481,1.2222,1.5625,0.1019,0.3008,0,0.5462,0.6923,0.22,0.8,0.55,0.0,1.2222,1.0,0.1019,0.4453,True,0.5462
0.0789,0.68,0.6,0.95,16.3333,1.0,0.1224,2.8333,0.0,2,0.2,0.0789,0.68,0.6,0.95,16.3333,1.0,0.1224,2.8333,-0.5984,True,0.2
0.0227,0.2,0.55,0.95,41.0,4.0,0.2073,10.5,-0.1275,2,-1.1295,0.0,0.2,0.55,0.95,1.0,4.0,0.2073,1.0,-0.26,True,-1.1295
0.7,0.58,0.7,0.6,0.0714,1.0,4.5,0.1071,0.8185,0,0.545,0.6833,0.58,0.7,0.6,0.0,1.0,1.0,0.1098,0.8178,True,0.545
0.4082,0.64,0.7,0.55,1.3,1.0,0.3269,0.325,0.0,1,0.0082,0.3673,0.64,0.7,0.55,1.4444,1.0,0.3269,0.3611,-0.4326,False,0.0322
0.4559,0.32,0.65,0.7,0.1935,1.8571,2.5833,0.2419,-0.0635,1,0.0228,0.4559,0.32,0.65,0.7,0.1935,1.8571,2.5833,0.2419,-0.1444,False,0.0228
0.9,0.52,0.7,0.5,0.0972,0.6,1.7857,0.0347,0.0,0,-0.0187,0.8375,0.52,0.7,0.5,0.1045,0.6,1.7857,0.0373,-0.1756,False,0.3585
0.6364,0.8,0.65,0.8,0.8571,0.6667,0.5625,0.1964,-0.2162,0,-0.0068,0.25,0.8,0.65,0.8,0.7273,0.6667,1.6875,0.5,0.1729,False,0.1468
0.6909,0.56,0.35,0.75,0.7632,0.8889,0.1724,0.0658,0.0,0,0.0655,0.6909,0.56,0.35,0.75,0.4474,0.8889,0.2941,0.0658,0.7237,False,0.0344
0.093,0.62,0.4,0.9,6.5,0.75,0.3077,1.875,-0.1435,2,-1.1116,0.0,0.62,0.4,0.9,1.0,0.75,0.3077,1.0,-0.3101,True,-1.1116
0.5676,0.74,0.65,0.7,0.5714,0.8571,1.375,0.3571,0.0,0,-0.0081,0.5405,0.74,0.65,0.7,0.6,0.8571,1.375,0.375,-0.2275,False,0.0492
0.6897,0.62,0.6,0.7,0.7,1.3333,0.3036,0.1125,-0.3477,1,0.0138,0.6207,0.62,0.6,0.7,0.7778,1.3333,0.3036,0.125,-0.3617,False,0.0138
0.6939,0.38,0.45,0.7,1.1471,0.5,0.1795,0.1029,0.4773,0,-0.0673,0.4694,0.38,0.45,0.7,1.6957,0.5,0.1795,0.1522,-0.2264,False,-0.1312
0.9836,0.6,0.85,0.55,0.0333,1.3333,7.75,0.0583,0.4163,0,0.0,0.9672,0.6,0.85,0.55,0.0169,1.3333,15.5,0.0593,0.6302,False,0.0
0.4211,0.64,0.5,0.9,1.625,2.0,0.2949,0.3125,0.0,1,-0.0263,0.2632,0.64,0.5,0.9,2.6,2.0,0.2949,0.5,-0.5917,False,0.1017
0.8718,0.86,0.55,0.75,0.3235,1.5556,0.6591,0.0809,0.0,0,-0.0038,0.6667,0.86,0.55,0.75,0.1346,1.5556,2.0714,0.1058,0.7934,False,-0.0881
0.4792,0.84,0.6,0.7,1.2174,0.75,0.375,0.1957,-0.4516,1,0.024,0.4792,0.84,0.6,0.7,1.2174,0.75,0.375,0.1957,-0.403,False,-0.0363
0.7313,0.88,0.8,0.7,0.3878,1.0,0.7105,0.1122,0.0,0,0.0045,0.7313,0.88,0.8,0.7,0.3673,1.0,0.75,0.1122,0.6307,False,0.4063
0.3,0.6,0.6,0.8,2.3333,1.0,0.3214,0.625,-0.3649,0,-1.1275,0.0,0.6,0.6,0.8,1.0,1.0,0.3333,1.0,-0.3407,True,-1.1275
0.2708,0.38,0.45,0.85,2.2308,1.25,0.3621,0.5769,0.5534,1,-1.1,0.0,0.38,0.45,0.85,1.0,1.25,0.3621,1.0,-0.0837,True,-1.1
0.9016,0.42,0.55,0.8,0.1273,1.8571,1.9286,0.1364,0.0,0,0.5344,0.8197,0.42,0.55,0.8,0.0,1.8571,1.0,0.15,0.829,True,0.5344
0.7463,0.46,0.6,0.75,0.5,1.0,0.54,0.11,0.625,0,0.0,0.7463,0.46,0.6,0.75,0.5,1.0,0.54,0.11,0.0446,False,0.0
0.7069,0.68,0.35,0.7,1.0,2.0,0.1463,0.0854,0.0,1,-0.0319,0.4828,0.68,0.35,0.7,1.4643,2.0,0.1463,0.125,-0.5787,False,-0.1088
0.3548,0.26,0.3,0.7,1.3636,0.5,0.6667,0.4091,-0.7351,0,-1.1452,0.0,0.26,0.3,0.7,1.0,0.5,0.6667,1.0,-0.7057,True,-1.1452
0.425,0.58,0.25,0.75,4.9412,1.5,0.0833,0.2647,-0.622,1,-0.0687,0.125,0.58,0.25,0.75,16.8,1.5,0.0833,0.9,-0.7704,False,-0.0687
0.6078,0.64,0.55,0.65,0.5806,1.5,0.4722,0.1452,0.6633,0,-0.0176,0.5098,0.64,0.55,0.65,0.6154,1.5,0.5312,0.1731,0.6632,False,-0.0213
0.3667,0.6,0.6,0.75,2.0,3.0,0.6591,0.9545,0.0,2,0.0,0.3667,0.6,0.6,0.75,2.0,3.0,0.6591,0.9545,-0.3986,True,0.0
0.325,0.5,0.35,0.9,4.8462,6.0,0.127,0.6538,0.0,2,-0.09,0.025,0.5,0.35,0.9,63.0,6.0,0.127,8.5,-0.7905,False,0.1
0.8254,0.42,0.7,0.55,0.3462,1.4,0.9722,0.125,0.0,1,0.0222,0.7619,0.42,0.7,0.55,0.375,1.4,0.9722,0.1354,-0.286,False,-0.2628
0.1622,0.96,0.55,0.95,10.5,0.8333,0.0794,1.75,0.0,2,-1.0892,0.0,0.96,0.55,0.95,1.0,0.8333,0.0794,1.0,-0.8103,True,-1.0892
0.2045,0.78,0.25,0.8,4.1111,1.6667,0.2703,1.0556,-0.7092,2,0.2,0.2045,0.78,0.25,0.8,4.1111,1.6667,0.2703,1.0556,-0.6842,True,0.2
0.3729,0.1,0.6,0.85,0.0909,2.0,6.75,0.25,0.2222,0,0.4949,0.2881,0.1,0.6,0.85,0.0,2.0,1.0,0.3235,0.3444,True,0.4949
0.375,0.5,0.85,0.6,1.4167,1.0,0.9706,0.7083,0.5272,0,-0.0469,0.2188,0.5,0.85,0.6,2.4286,1.0,0.9706,1.2143,-0.0606,False,0.1431
